hexagram_id,name,phase_bits,phase_temporal,category,action,agent_type,domain,element_subset,coder_specialty,rs3_actionable,chaos,whimsy,darkTone,coherence,voiceWeight,exp_chaos,exp_whimsy,exp_darkTone,exp_coherence,exp_voiceWeight,qdot_chaos,qdot_whimsy,qdot_darkTone,qdot_coherence,qdot_voiceWeight,dy_yang_yin,yao_dy,changing_dy,dominant_intent,intensity,query_tokens,training_notes
38,Opposition,5,dissolution,dissipator,ADAPT,navigator,adaptation,lake,Dev,cast,0.18417,0.24692,0.17294,0.47457,0.4905,0.12417,0.20692,0.12294,0.50457,0.5105,0.06,0.04,0.05,-0.03,-0.02,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Fire over lake — opposition. Opposition is estrangement, the fire and water that cannot mix, divergence."
38,Opposition,6,crystallization,dissipator,ADAPT,navigator,adaptation,lake,Dev,cast,0.12753,0.17356,0.0779,0.56209,0.56802,0.14753,0.18356,0.0879,0.52209,0.52802,-0.02,-0.01,-0.01,0.04,0.04,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Fire over lake — opposition. Opposition is estrangement, the fire and water that cannot mix, divergence."
38,Opposition,7,void,dissipator,ADAPT,navigator,adaptation,lake,Dev,cast,0.16518,0.22076,0.14685,0.59608,0.58981,0.16518,0.22076,0.14685,0.59608,0.58981,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Fire over lake — opposition. Opposition is estrangement, the fire and water that cannot mix, divergence."
39,Obstruction,0,past,dissipator,WAIT,navigator,patience,mountain,HTML,dialogue,0.0895,0.09518,0.15877,0.43264,0.43767,0.0895,0.09518,0.10877,0.42264,0.44767,0.0,0.0,0.05,0.01,-0.01,-2.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Water over mountain — obstruction. Obstruction is the blocked path, the need to find another way, perseverance."
39,Obstruction,1,present,dissipator,WAIT,navigator,patience,mountain,HTML,dialogue,0.13448,0.22783,0.10828,0.43457,0.45628,0.09448,0.14783,0.10828,0.44457,0.44628,0.04,0.08,0.0,-0.01,0.01,-2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Water over mountain — obstruction. Obstruction is the blocked path, the need to find another way, perseverance."
39,Obstruction,2,future,dissipator,WAIT,navigator,patience,mountain,HTML,dialogue,0.11448,0.23783,0.10828,0.44457,0.46628,0.09448,0.14783,0.10828,0.44457,0.44628,0.02,0.09,0.0,0.0,0.02,-2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Water over mountain — obstruction. Obstruction is the blocked path, the need to find another way, perseverance."
39,Obstruction,3,transition,dissipator,WAIT,navigator,patience,mountain,HTML,dialogue,0.20203,0.22622,0.13677,0.47435,0.49655,0.15203,0.17622,0.11677,0.49435,0.49655,0.05,0.05,0.02,-0.02,0.0,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Water over mountain — obstruction. Obstruction is the blocked path, the need to find another way, perseverance."
39,Obstruction,4,resolution,dissipator,WAIT,navigator,patience,mountain,HTML,dialogue,0.06448,0.09818,0.11793,0.51681,0.49851,0.09448,0.11818,0.13793,0.46681,0.46851,-0.03,-0.02,-0.02,0.05,0.03,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Water over mountain — obstruction. Obstruction is the blocked path, the need to find another way, perseverance."
39,Obstruction,5,dissolution,dissipator,WAIT,navigator,patience,mountain,HTML,dialogue,0.18867,0.19286,0.21349,0.46435,0.48239,0.12867,0.15286,0.16349,0.49435,0.50239,0.06,0.04,0.05,-0.03,-0.02,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Water over mountain — obstruction. Obstruction is the blocked path, the need to find another way, perseverance."
39,Obstruction,6,crystallization,dissipator,WAIT,navigator,patience,mountain,HTML,dialogue,0.10867,0.14286,0.10677,0.53435,0.54239,0.12867,0.15286,0.11677,0.49435,0.50239,-0.02,-0.01,-0.01,0.04,0.04,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Water over mountain — obstruction. Obstruction is the blocked path, the need to find another way, perseverance."
39,Obstruction,7,void,dissipator,WAIT,navigator,patience,mountain,HTML,dialogue,0.16848,0.18125,0.17648,0.58862,0.58388,0.16848,0.18125,0.17648,0.58862,0.58388,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Water over mountain — obstruction. Obstruction is the blocked path, the need to find another way, perseverance."
40,Deliverance,0,past,transformer,ADAPT,integrator,adaptation,water,Robotics,forensics,0.13571,0.12059,0.16571,0.39752,0.43074,0.13571,0.12059,0.11571,0.38752,0.44074,0.0,0.0,0.05,0.01,-0.01,-2.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Thunder over water — deliverance. Deliverance is release, the storm breaking, relief after tension."
40,Deliverance,1,present,transformer,ADAPT,integrator,adaptation,water,Robotics,forensics,0.17059,0.22723,0.09715,0.42649,0.46943,0.13059,0.14723,0.09715,0.43649,0.45943,0.04,0.08,0.0,-0.01,0.01,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Thunder over water — deliverance. Deliverance is release, the storm breaking, relief after tension."
40,Deliverance,2,future,transformer,ADAPT,integrator,adaptation,water,Robotics,forensics,0.15059,0.26688,0.09715,0.41425,0.45719,0.13059,0.17688,0.09715,0.41425,0.43719,0.02,0.09,0.0,0.0,0.02,-2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Thunder over water — deliverance. Deliverance is release, the storm breaking, relief after tension."
40,Deliverance,3,transition,transformer,ADAPT,integrator,adaptation,water,Robotics,forensics,0.20467,0.23555,0.10758,0.44883,0.49114,0.15467,0.18555,0.08758,0.46883,0.49114,0.05,0.05,0.02,-0.02,0.0,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Thunder over water — deliverance. Deliverance is release, the storm breaking, relief after tension."
40,Deliverance,4,resolution,transformer,ADAPT,integrator,adaptation,water,Robotics,forensics,0.10059,0.15688,0.09198,0.46425,0.46719,0.13059,0.17688,0.11198,0.41425,0.43719,-0.03,-0.02,-0.02,0.05,0.03,-2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Thunder over water — deliverance. Deliverance is release, the storm breaking, relief after tension."
40,Deliverance,5,dissolution,transformer,ADAPT,integrator,adaptation,water,Robotics,forensics,0.21467,0.22555,0.1843,0.43883,0.47114,0.15467,0.18555,0.1343,0.46883,0.49114,0.06,0.04,0.05,-0.03,-0.02,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Thunder over water — deliverance. Deliverance is release, the storm breaking, relief after tension."
40,Deliverance,6,crystallization,transformer,ADAPT,integrator,adaptation,water,Robotics,forensics,0.15803,0.19891,0.07758,0.50883,0.5253,0.17803,0.20891,0.08758,0.46883,0.4853,-0.02,-0.01,-0.01,0.04,0.04,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Thunder over water — deliverance. Deliverance is release, the storm breaking, relief after tension."
40,Deliverance,7,void,transformer,ADAPT,integrator,adaptation,water,Robotics,forensics,0.18436,0.21758,0.12923,0.56789,0.57048,0.18436,0.21758,0.12923,0.56789,0.57048,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Thunder over water — deliverance. Deliverance is release, the storm breaking, relief after tension."
41,Decrease,0,past,transformer,YIELD,integrator,reception,lake,Game Dev,attack,0.07333,0.1419,0.13708,0.49974,0.48331,0.07333,0.1419,0.08708,0.48974,0.49331,0.0,0.0,0.05,0.01,-0.01,0.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Mountain over lake — decrease. Decrease is loss that serves, giving up to gain, the valley that becomes deep."
41,Decrease,1,present,transformer,YIELD,integrator,reception,lake,Game Dev,attack,0.11912,0.25964,0.04759,0.47376,0.48315,0.07912,0.17964,0.04759,0.48376,0.47315,0.04,0.08,0.0,-0.01,0.01,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Mountain over lake — decrease. Decrease is loss that serves, giving up to gain, the valley that becomes deep."
41,Decrease,2,future,transformer,YIELD,integrator,reception,lake,Game Dev,attack,0.09912,0.26964,0.04759,0.48376,0.49315,0.07912,0.17964,0.04759,0.48376,0.47315,0.02,0.09,0.0,0.0,0.02,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Mountain over lake — decrease. Decrease is loss that serves, giving up to gain, the valley that becomes deep."
41,Decrease,3,transition,transformer,YIELD,integrator,reception,lake,Game Dev,attack,0.16412,0.26108,0.06854,0.48608,0.50196,0.11412,0.21108,0.04854,0.50608,0.50196,0.05,0.05,0.02,-0.02,0.0,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Mountain over lake — decrease. Decrease is loss that serves, giving up to gain, the valley that becomes deep."
41,Decrease,4,resolution,transformer,YIELD,integrator,reception,lake,Game Dev,attack,0.04912,0.15964,0.05724,0.53376,0.50315,0.07912,0.17964,0.07724,0.48376,0.47315,-0.03,-0.02,-0.02,0.05,0.03,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Mountain over lake — decrease. Decrease is loss that serves, giving up to gain, the valley that becomes deep."
41,Decrease,5,dissolution,transformer,YIELD,integrator,reception,lake,Game Dev,attack,0.17412,0.25108,0.14526,0.47608,0.48196,0.11412,0.21108,0.09526,0.50608,0.50196,0.06,0.04,0.05,-0.03,-0.02,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Mountain over lake — decrease. Decrease is loss that serves, giving up to gain, the valley that becomes deep."
41,Decrease,6,crystallization,transformer,YIELD,integrator,reception,lake,Game Dev,attack,0.09412,0.20108,0.03854,0.54608,0.54196,0.11412,0.21108,0.04854,0.50608,0.50196,-0.02,-0.01,-0.01,0.04,0.04,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Mountain over lake — decrease. Decrease is loss that serves, giving up to gain, the valley that becomes deep."
41,Decrease,7,void,transformer,YIELD,integrator,reception,lake,Game Dev,attack,0.15473,0.23624,0.10069,0.59511,0.57838,0.15473,0.23624,0.10069,0.59511,0.57838,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Mountain over lake — decrease. Decrease is loss that serves, giving up to gain, the valley that becomes deep."
42,Increase,0,past,transformer,ASSERT,integrator,assertion,thunder,Analytics,interact,0.10336,0.14421,0.13477,0.4771,0.481,0.10336,0.14421,0.08477,0.4671,0.491,0.0,0.0,0.05,0.01,-0.01,0.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Wind over thunder — increase. Increase is growth, the seed becoming tree, abundance through right action."
42,Increase,1,present,transformer,ASSERT,integrator,assertion,thunder,Analytics,interact,0.13918,0.23661,0.05714,0.46114,0.49,0.09918,0.15661,0.05714,0.47114,0.48,0.04,0.08,0.0,-0.01,0.01,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Wind over thunder — increase. Increase is growth, the seed becoming tree, abundance through right action."
42,Increase,2,future,transformer,ASSERT,integrator,assertion,thunder,Analytics,interact,0.11918,0.24661,0.05714,0.47114,0.5,0.09918,0.15661,0.05714,0.47114,0.48,0.02,0.09,0.0,0.0,0.02,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Wind over thunder — increase. Increase is growth, the seed becoming tree, abundance through right action."
42,Increase,3,transition,transformer,ASSERT,integrator,assertion,thunder,Analytics,interact,0.17421,0.21272,0.08995,0.48349,0.51798,0.12421,0.16272,0.06995,0.50349,0.51798,0.05,0.05,0.02,-0.02,0.0,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Wind over thunder — increase. Increase is growth, the seed becoming tree, abundance through right action."
42,Increase,4,resolution,transformer,ASSERT,integrator,assertion,thunder,Analytics,interact,0.06918,0.13661,0.06679,0.52114,0.51,0.09918,0.15661,0.08679,0.47114,0.48,-0.03,-0.02,-0.02,0.05,0.03,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Wind over thunder — increase. Increase is growth, the seed becoming tree, abundance through right action."
42,Increase,5,dissolution,transformer,ASSERT,integrator,assertion,thunder,Analytics,interact,0.18421,0.20272,0.16667,0.47349,0.49798,0.12421,0.16272,0.11667,0.50349,0.51798,0.06,0.04,0.05,-0.03,-0.02,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Wind over thunder — increase. Increase is growth, the seed becoming tree, abundance through right action."
42,Increase,6,crystallization,transformer,ASSERT,integrator,assertion,thunder,Analytics,interact,0.10421,0.15272,0.05995,0.54349,0.55798,0.12421,0.16272,0.06995,0.50349,0.51798,-0.02,-0.01,-0.01,0.04,0.04,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Wind over thunder — increase. Increase is growth, the seed becoming tree, abundance through right action."
42,Increase,7,void,transformer,ASSERT,integrator,assertion,thunder,Analytics,interact,0.15485,0.16254,0.13396,0.60255,0.60357,0.15485,0.16254,0.13396,0.60255,0.60357,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Wind over thunder — increase. Increase is growth, the seed becoming tree, abundance through right action."
43,Breakthrough,0,past,sovereign,ASSERT,architect,assertion,heaven,Blueprinting,traverse,0.11132,0.1057,0.18611,0.52048,0.57044,0.11132,0.1057,0.13611,0.51048,0.58044,0.0,0.0,0.05,0.01,-0.01,4.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Lake over heaven — breakthrough. Breakthrough is decisive action, the final push, resolution through clarity."
43,Breakthrough,1,present,sovereign,ASSERT,architect,assertion,heaven,Blueprinting,traverse,0.10868,0.19743,0.06244,0.50435,0.52673,0.06868,0.11743,0.06244,0.51435,0.51673,0.04,0.08,0.0,-0.01,0.01,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Lake over heaven — breakthrough. Breakthrough is decisive action, the final push, resolution through clarity."
43,Breakthrough,2,future,sovereign,ASSERT,architect,assertion,heaven,Blueprinting,traverse,0.08868,0.20743,0.06244,0.51435,0.53673,0.06868,0.11743,0.06244,0.51435,0.51673,0.02,0.09,0.0,0.0,0.02,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Lake over heaven — breakthrough. Breakthrough is decisive action, the final push, resolution through clarity."
43,Breakthrough,3,transition,sovereign,ASSERT,architect,assertion,heaven,Blueprinting,traverse,0.15018,0.20521,0.08244,0.50001,0.52939,0.10018,0.15521,0.06244,0.52001,0.52939,0.05,0.05,0.02,-0.02,0.0,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Lake over heaven — breakthrough. Breakthrough is decisive action, the final push, resolution through clarity."
43,Breakthrough,4,resolution,sovereign,ASSERT,architect,assertion,heaven,Blueprinting,traverse,0.06092,0.09001,0.08691,0.58659,0.56897,0.09092,0.11001,0.10691,0.53659,0.53897,-0.03,-0.02,-0.02,0.05,0.03,4.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Lake over heaven — breakthrough. Breakthrough is decisive action, the final push, resolution through clarity."
43,Breakthrough,5,dissolution,sovereign,ASSERT,architect,assertion,heaven,Blueprinting,traverse,0.18354,0.17185,0.17084,0.50753,0.52691,0.12354,0.13185,0.12084,0.53753,0.54691,0.06,0.04,0.05,-0.03,-0.02,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Lake over heaven — breakthrough. Breakthrough is decisive action, the final push, resolution through clarity."
43,Breakthrough,6,crystallization,sovereign,ASSERT,architect,assertion,heaven,Blueprinting,traverse,0.10354,0.12185,0.06412,0.57753,0.58691,0.12354,0.13185,0.07412,0.53753,0.54691,-0.02,-0.01,-0.01,0.04,0.04,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Lake over heaven — breakthrough. Breakthrough is decisive action, the final push, resolution through clarity."
43,Breakthrough,7,void,sovereign,ASSERT,architect,assertion,heaven,Blueprinting,traverse,0.13729,0.15705,0.12848,0.61462,0.61191,0.13729,0.15705,0.12848,0.61462,0.61191,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Lake over heaven — breakthrough. Breakthrough is decisive action, the final push, resolution through clarity."
44,Coming to Meet,0,past,boundary,WAIT,guardian,patience,wind,Scribe,harvest,0.11132,0.11032,0.19305,0.50893,0.55889,0.11132,0.11032,0.14305,0.49893,0.56889,0.0,0.0,0.05,0.01,-0.01,4.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Heaven over wind — coming to meet. Coming to Meet is the unexpected encounter, the stranger at the gate, vigilance."
44,Coming to Meet,1,present,boundary,WAIT,guardian,patience,wind,Scribe,harvest,0.13766,0.21067,0.08837,0.51234,0.53405,0.09766,0.13067,0.08837,0.52234,0.52405,0.04,0.08,0.0,-0.01,0.01,4.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Heaven over wind — coming to meet. Coming to Meet is the unexpected encounter, the stranger at the gate, vigilance."
44,Coming to Meet,2,future,boundary,WAIT,guardian,patience,wind,Scribe,harvest,0.09542,0.22809,0.07355,0.5001,0.52181,0.07542,0.13809,0.07355,0.5001,0.50181,0.02,0.09,0.0,0.0,0.02,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Heaven over wind — coming to meet. Coming to Meet is the unexpected encounter, the stranger at the gate, vigilance."
44,Coming to Meet,3,transition,boundary,WAIT,guardian,patience,wind,Scribe,harvest,0.18702,0.21855,0.1094,0.50059,0.52862,0.13702,0.16855,0.0894,0.52059,0.52862,0.05,0.05,0.02,-0.02,0.0,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Heaven over wind — coming to meet. Coming to Meet is the unexpected encounter, the stranger at the gate, vigilance."
44,Coming to Meet,4,resolution,boundary,WAIT,guardian,patience,wind,Scribe,harvest,0.04542,0.11809,0.0832,0.5501,0.53181,0.07542,0.13809,0.1032,0.5001,0.50181,-0.03,-0.02,-0.02,0.05,0.03,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Heaven over wind — coming to meet. Coming to Meet is the unexpected encounter, the stranger at the gate, vigilance."
44,Coming to Meet,5,dissolution,boundary,WAIT,guardian,patience,wind,Scribe,harvest,0.19702,0.20855,0.18613,0.49059,0.50862,0.13702,0.16855,0.13613,0.52059,0.52862,0.06,0.04,0.05,-0.03,-0.02,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Heaven over wind — coming to meet. Coming to Meet is the unexpected encounter, the stranger at the gate, vigilance."
44,Coming to Meet,6,crystallization,boundary,WAIT,guardian,patience,wind,Scribe,harvest,0.09366,0.18191,0.06772,0.54306,0.5511,0.11366,0.19191,0.07772,0.50306,0.5111,-0.02,-0.01,-0.01,0.04,0.04,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Heaven over wind — coming to meet. Coming to Meet is the unexpected encounter, the stranger at the gate, vigilance."
44,Coming to Meet,7,void,boundary,WAIT,guardian,patience,wind,Scribe,harvest,0.1575,0.20979,0.14794,0.59498,0.59025,0.1575,0.20979,0.14794,0.59498,0.59025,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Heaven over wind — coming to meet. Coming to Meet is the unexpected encounter, the stranger at the gate, vigilance."
45,Gathering Together,0,past,transformer,YIELD,integrator,reception,earth,Security Red-Team,craft,0.05946,0.13676,0.09177,0.46452,0.44876,0.05946,0.13676,0.04177,0.45452,0.45876,0.0,0.0,0.05,0.01,-0.01,-2.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Lake over earth — gathering. Gathering Together is assembly, the king receiving his people, collective purpose."
45,Gathering Together,1,present,transformer,YIELD,integrator,reception,earth,Security Red-Team,craft,0.10971,0.26214,0.053,0.46087,0.46542,0.06971,0.18214,0.053,0.47087,0.45542,0.04,0.08,0.0,-0.01,0.01,-2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Lake over earth — gathering. Gathering Together is assembly, the king receiving his people, collective purpose."
45,Gathering Together,2,future,transformer,YIELD,integrator,reception,earth,Security Red-Team,craft,0.08971,0.27214,0.053,0.47087,0.47542,0.06971,0.18214,0.053,0.47087,0.45542,0.02,0.09,0.0,0.0,0.02,-2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Lake over earth — gathering. Gathering Together is assembly, the king receiving his people, collective purpose."
45,Gathering Together,3,transition,transformer,YIELD,integrator,reception,earth,Security Red-Team,craft,0.18251,0.25325,0.09322,0.49508,0.50376,0.13251,0.20325,0.07322,0.51508,0.50376,0.05,0.05,0.02,-0.02,0.0,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Lake over earth — gathering. Gathering Together is assembly, the king receiving his people, collective purpose."
45,Gathering Together,4,resolution,transformer,YIELD,integrator,reception,earth,Security Red-Team,craft,0.03971,0.13249,0.06265,0.54311,0.50766,0.06971,0.15249,0.08265,0.49311,0.47766,-0.03,-0.02,-0.02,0.05,0.03,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Lake over earth — gathering. Gathering Together is assembly, the king receiving his people, collective purpose."
45,Gathering Together,5,dissolution,transformer,YIELD,integrator,reception,earth,Security Red-Team,craft,0.16915,0.21989,0.16994,0.48508,0.4896,0.10915,0.17989,0.11994,0.51508,0.5096,0.06,0.04,0.05,-0.03,-0.02,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Lake over earth — gathering. Gathering Together is assembly, the king receiving his people, collective purpose."
45,Gathering Together,6,crystallization,transformer,YIELD,integrator,reception,earth,Security Red-Team,craft,0.08915,0.16989,0.06322,0.55508,0.5496,0.10915,0.17989,0.07322,0.51508,0.5096,-0.02,-0.01,-0.01,0.04,0.04,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Lake over earth — gathering. Gathering Together is assembly, the king receiving his people, collective purpose."
45,Gathering Together,7,void,transformer,YIELD,integrator,reception,earth,Security Red-Team,craft,0.15421,0.20101,0.14465,0.60376,0.58915,0.15421,0.20101,0.14465,0.60376,0.58915,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Lake over earth — gathering. Gathering Together is assembly, the king receiving his people, collective purpose."
46,Pushing Upward,0,past,transformer,ADAPT,integrator,adaptation,wind,Database/Storage,bank,0.06177,0.14601,0.0987,0.45066,0.44183,0.06177,0.14601,0.0487,0.44066,0.45183,0.0,0.0,0.05,0.01,-0.01,-2.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Earth over wind — pushing upward. Pushing Upward is steady ascent, the tree growing from earth to heaven."
46,Pushing Upward,1,present,transformer,ADAPT,integrator,adaptation,wind,Database/Storage,bank,0.10959,0.2482,0.04187,0.47033,0.47858,0.06959,0.1682,0.04187,0.48033,0.46858,0.04,0.08,0.0,-0.01,0.01,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Earth over wind — pushing upward. Pushing Upward is steady ascent, the tree growing from earth to heaven."
46,Pushing Upward,2,future,transformer,ADAPT,integrator,adaptation,wind,Database/Storage,bank,0.08959,0.28785,0.04187,0.45809,0.46634,0.06959,0.19785,0.04187,0.45809,0.44634,0.02,0.09,0.0,0.0,0.02,-2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Earth over wind — pushing upward. Pushing Upward is steady ascent, the tree growing from earth to heaven."
46,Pushing Upward,3,transition,transformer,ADAPT,integrator,adaptation,wind,Database/Storage,bank,0.15661,0.25207,0.06403,0.48337,0.49835,0.10661,0.20207,0.04403,0.50337,0.49835,0.05,0.05,0.02,-0.02,0.0,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Earth over wind — pushing upward. Pushing Upward is steady ascent, the tree growing from earth to heaven."
46,Pushing Upward,4,resolution,transformer,ADAPT,integrator,adaptation,wind,Database/Storage,bank,0.03959,0.17785,0.0367,0.50809,0.47634,0.06959,0.19785,0.0567,0.45809,0.44634,-0.03,-0.02,-0.02,0.05,0.03,-2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Earth over wind — pushing upward. Pushing Upward is steady ascent, the tree growing from earth to heaven."
46,Pushing Upward,5,dissolution,transformer,ADAPT,integrator,adaptation,wind,Database/Storage,bank,0.16661,0.24207,0.14075,0.47337,0.47835,0.10661,0.20207,0.09075,0.50337,0.49835,0.06,0.04,0.05,-0.03,-0.02,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Earth over wind — pushing upward. Pushing Upward is steady ascent, the tree growing from earth to heaven."
46,Pushing Upward,6,crystallization,transformer,ADAPT,integrator,adaptation,wind,Database/Storage,bank,0.10997,0.21543,0.03403,0.54337,0.53251,0.12997,0.22543,0.04403,0.50337,0.49251,-0.02,-0.01,-0.01,0.04,0.04,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Earth over wind — pushing upward. Pushing Upward is steady ascent, the tree growing from earth to heaven."
46,Pushing Upward,7,void,transformer,ADAPT,integrator,adaptation,wind,Database/Storage,bank,0.14924,0.22966,0.0974,0.59313,0.57575,0.14924,0.22966,0.0974,0.59313,0.57575,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Earth over wind — pushing upward. Pushing Upward is steady ascent, the tree growing from earth to heaven."
47,Oppression,0,past,dissipator,WAIT,navigator,patience,water,Async/Networking,equip,0.12184,0.12572,0.19253,0.44706,0.4639,0.12184,0.12572,0.14253,0.43706,0.4739,0.0,0.0,0.05,0.01,-0.01,0.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Lake over water — oppression. Oppression is exhaustion, the well run dry, the spirit tested to breaking."
47,Oppression,1,present,dissipator,WAIT,navigator,patience,water,Async/Networking,equip,0.15915,0.24629,0.09334,0.4303,0.46714,0.11915,0.16629,0.09334,0.4403,0.45714,0.04,0.08,0.0,-0.01,0.01,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Lake over water — oppression. Oppression is exhaustion, the well run dry, the spirit tested to breaking."
47,Oppression,2,future,dissipator,WAIT,navigator,patience,water,Async/Networking,equip,0.13915,0.28594,0.09334,0.41806,0.4549,0.11915,0.19594,0.09334,0.41806,0.4349,0.02,0.09,0.0,0.0,0.02,-2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Lake over water — oppression. Oppression is exhaustion, the well run dry, the spirit tested to breaking."
47,Oppression,3,transition,dissipator,WAIT,navigator,patience,water,Async/Networking,equip,0.21902,0.27393,0.10458,0.45184,0.4835,0.16902,0.22393,0.08458,0.47184,0.4835,0.05,0.05,0.02,-0.02,0.0,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Lake over water — oppression. Oppression is exhaustion, the well run dry, the spirit tested to breaking."
47,Oppression,4,resolution,dissipator,WAIT,navigator,patience,water,Async/Networking,equip,0.08915,0.11664,0.11782,0.51254,0.50938,0.11915,0.13664,0.13782,0.46254,0.47938,-0.03,-0.02,-0.02,0.05,0.03,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Lake over water — oppression. Oppression is exhaustion, the well run dry, the spirit tested to breaking."
47,Oppression,5,dissolution,dissipator,WAIT,navigator,patience,water,Async/Networking,equip,0.22902,0.21721,0.19298,0.45936,0.48686,0.16902,0.17721,0.14298,0.48936,0.50686,0.06,0.04,0.05,-0.03,-0.02,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Lake over water — oppression. Oppression is exhaustion, the well run dry, the spirit tested to breaking."
47,Oppression,6,crystallization,dissipator,WAIT,navigator,patience,water,Async/Networking,equip,0.12566,0.19057,0.07458,0.51184,0.52934,0.14566,0.20057,0.08458,0.47184,0.48934,-0.02,-0.01,-0.01,0.04,0.04,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Lake over water — oppression. Oppression is exhaustion, the well run dry, the spirit tested to breaking."
47,Oppression,7,void,dissipator,WAIT,navigator,patience,water,Async/Networking,equip,0.17778,0.22856,0.12703,0.57009,0.56916,0.17778,0.22856,0.12703,0.57009,0.56916,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Lake over water — oppression. Oppression is exhaustion, the well run dry, the spirit tested to breaking."
